max_lost,loser_name,nemesis
1,Anna Lytneva,Diana Demidova
1,Anna Lytneva,Olivia Gram
1,Anna Lytneva,Arina Solomatina
1,Anna Lytneva,Lena Ruppert
1,Katharina Huhnholz,Maria Patrascu
1,Wilma Bergqvist,Elena Jamshidi
1,Wilma Bergqvist,Margarita Ignatjeva
1,Wilma Bergqvist,Aminata Sall
1,Madelief Hageman,Chloe Noel
1,Madelief Hageman,Melanie Klaffner
1,Madelief Hageman,Alana Parnaby
1,Madelief Hageman,Nina Radovanovic
1,Madelief Hageman,Ines Faltinger
1,Madelief Hageman,Rachel Gailis
1,Madelief Hageman,Alessia Beatrice Ciuca
1,Madelief Hageman,Sina Herrmann
1,Madelief Hageman,Sevil Yuldasheva
1,Lucija Faj,Andjela Vidovic
1,Lucija Faj,Yvonna Zuffova
1,Lucija Faj,Ingrid Vojcinakova
1,Freia Lawrence,Sonya Latycheva
1,Freia Lawrence,Marta Garcia Reboredo Montesdeoca
1,Rubina Marta De Ponti,Corinna Dentoni
1,Rubina Marta De Ponti,Moyuka Uchijima
1,Rubina Marta De Ponti,Alexandra Vecic
1,Rubina Marta De Ponti,Federica Prati
1,Rubina Marta De Ponti,Varvara Gracheva
1,Daniela Andreea Rosca,Raluca Maria Tudorache
1,Beatrice Henriette Faureng,Asli Ozcan
1,Beatrice Henriette Faureng,Reka Farbas
1,Jekaterina Sagejeva,Maria Manilova
1,Jekaterina Sagejeva,Anna Ozerova
1,Jekaterina Sagejeva,Kseniya Yersh
1,Frida Bostrand,Maja Radenkovic
1,Marta Falceto Font,Irina Cantos Siemers
1,Marta Falceto Font,Justina Mikulskyte
1,Marta Falceto Font,Sofia Milatova
1,Natea Bizet,Natalie Proese
1,Natea Bizet,Anna Popescu
1,Natea Bizet,Sophia Biolay
1,Carla Del Barrio,Sylvie Zund
1,Carla Del Barrio,Jade Suvrijn
1,Carla Del Barrio,Eleni Christofi
1,Carla Del Barrio,Silvia Ambrosio
1,Carla Del Barrio,Estela Perez Somarriba
1,Helena Sophie Engels,Jessica Bouzas Maneiro
1,Shiho Tsukuda,So Ra Lee
1,Lilian Poling,Dominique Schaefer
1,Lilian Poling,Misa Malkin
1,Lilian Poling,Marcela Zacarias
1,Lilian Poling,Mccartney Kessler
1,Lilian Poling,Elle Christensen
1,Lilian Poling,Taylor Ng
1,Lilian Poling,Anastasia Sysoeva
1,Gabriela Tevez,Marine Partaud
1,Gabriela Tevez,Mara Schmidt
1,Gabriela Tevez,Valentina Ivanov
1,Gabriela Tevez,Camille Townsend
1,Momoko Nagato,Ayaka Okuno
1,Momoko Nagato,Ari Matsumoto
1,Agata Cerna,Anastasia Gasanova
1,Dinara Alloyarova,Catalina Pella
1,Dinara Alloyarova,Anastasia Pribylova
1,Dinara Alloyarova,Evgeniya Burdina
1,Dinara Alloyarova,Kseniya Yersh
1,Dinara Alloyarova,Ana Bianca Mihaila
1,Begum Elif Gumussoy,Alba Rey Garcia
1,Begum Elif Gumussoy,Iryna Shymanovich
1,Begum Elif Gumussoy,Helena Stevic
1,Begum Elif Gumussoy,Ayla Aksu
1,Begum Elif Gumussoy,Eva Vedder
1,Begum Elif Gumussoy,Maia Lumsden
1,Emma Aucagne,Schena Benamar
1,Emma Aucagne,Sandy Marti
1,Andjela Petrovic,Mija Ljubic
1,Norhan Hesham,Chiara Fornasieri
1,Norhan Hesham,Polina Bakhmutkina
1,Norhan Hesham,Aya El Sayed
1,Norhan Hesham,So Ra Lee
1,Norhan Hesham,Zoe Hitt
1,Norhan Hesham,Clara Vlasselaer
1,Norhan Hesham,Tamara Bizhukova
1,Norhan Hesham,Maria Toma
1,Norhan Hesham,Isabella Kruger
1,Norhan Hesham,Salma Abdel Rahim
1,Norhan Hesham,Bianca Jolie Fernandez
1,Norhan Hesham,Martha Matoula
1,Norhan Hesham,Jasmine Conway
1,Norhan Hesham,Aline Thommen
1,Norhan Hesham,Emma Belluomini
1,Norhan Hesham,Elena Teodora Cadar
1,Norhan Hesham,Yasmin Ezzat
1,Norhan Hesham,Jelena Kovac
1,Norhan Hesham,Marie Mettraux
1,Norhan Hesham,Dareen Elleithy
1,Juliana Carton,Karolina Berankova
1,Leandra Vernocchi,Camilla Rosatello
1,Bridget Stammel,Jessica Failla
1,Bridget Stammel,Luisa Stefani
1,Suhyun Lim,Na Ri Kim
1,Polina Pavlova,Yaroslava Bartashevich
1,Polina Pavlova,Jasmin Jebawy
1,Anastasia Vorobyova,Sonya Kovalenko
1,Ana Heredia,Sara Yigin
1,Ana Heredia,Julia Riera
2,Katya Ramirez,Zoe Gwen Scandalis
2,Katya Ramirez,Taylor Ng
2,Katya Ramirez,Amber Washington
2,Katya Ramirez,Sara Lanca
2,Katya Ramirez,Jwany Sherif
1,Yeon Soo Park,Se Jin Lee
1,Emma Sanchez,Sophia Unger
1,Emma Sanchez,Gabriela Horackova
1,Amel Sammari,Hanna Bougouffa
1,Amel Sammari,Chloe Isabella Tsang
1,Amel Sammari,Arisha Ladhani
1,Amel Sammari,Elena Micic
1,Amel Sammari,Cosima Trinity Calinescu
1,Amel Sammari,Valeria Koussenkova
1,Amel Sammari,Susan Doldan
1,Amel Sammari,Gozal Ainitdinova
1,Amel Sammari,Salma Djoubri
1,Amel Sammari,Chiraz Bechri
1,Amel Sammari,Hanna Vinahradava
1,Amel Sammari,Kathleen Kanev
1,Mariana Ossa,Akilah James
1,Lidia Gonzalez,Leolia Jeanjean
1,Lidia Gonzalez,Elizabeth Jurna
1,Lidia Gonzalez,Lucie Petruzelova
1,Carson Tanguilig,Brynn Boren
1,Carson Tanguilig,Michaela Bayerlova
1,Carson Tanguilig,Layne Sleeth
1,Linda Klimovicova,Grace Min
1,Linda Klimovicova,Anastasia Zakharova
1,Linda Klimovicova,Tereza Mihalikova
1,Linda Klimovicova,Kimberley Zimmermann
2,Kimmi Hance,Jessica Livianu
1,Hla El Sakka,Merna Refaat
1,Hla El Sakka,Emma Lene
1,Hla El Sakka,Anastasia Mozgaleva
1,Hla El Sakka,Nevena Sokovic
1,Hla El Sakka,Sathwika Sama
1,Hla El Sakka,Dona Abo Habaga
1,Hla El Sakka,Julie Belgraver
1,Hla El Sakka,Andrijana Stoilkovic
1,Hla El Sakka,Lisa Mays
1,Hla El Sakka,Fanny Ostlund
1,Hla El Sakka,Ayline Esina Samardzic
1,Ana Maria Gomez,Yuliana Lizarazo
1,Ana Maria Gomez,Sofia Franco Salcedo
1,Ana Maria Gomez,Garbiela Carvajal Melendez
1,Sophie Williams,Vineetha Mummadi
1,Sophie Williams,Komola Umarova
1,Sophie Williams,Gianna Pielet
1,Sophie Williams,Sophie Chang
1,Sophie Williams,Shatoo Mohamad
1,Sophie Williams,Louise Kwong
1,Sophie Williams,Madison Bourguignon
1,Sophie Williams,Andie K Daniell
1,Sophie Williams,Rasheeda Mcadoo
1,Ireni Lucia,Ilinca Dalina Amariei
1,Ireni Lucia,Katarina Kozarov
1,Ireni Lucia,Molly Helgesson
1,Francesca Falleni,Ivonne Cavalle Reimers
1,Francesca Falleni,Mariana Drazic
1,Danique Baart,Kelia Le Bihan
1,Polina Naumenko,Anouk Koevermans
1,Polina Naumenko,Viktoriya Gogol
1,Trinite Klamadji,Fernanda Brito
1,Daria Soldatova,Maria Shusharina
1,Elisa Van Meeteren,Aleksandra Pitak
1,Ekaterina Oborina,Arina Solomatina
1,Dohee Yim,Sun Bin Kim
1,Camilla Zanolini,Federica Di Sarra
1,Camilla Zanolini,Maria Marfutina
1,Camilla Zanolini,Sara Gambogi
1,Camilla Zanolini,Lamis Alhussein Abdel Aziz
1,Camilla Zanolini,Ksenia Laskutova
1,Alicia Yue,Ying Zhang
1,Alicia Yue,Meiling Wang
2,Anna Syrova,Maria Fernanda Morales
1,Eunji Oh,Eun Se Jang
1,Eunji Oh,Da Ye Kim
1,Chae Hyun Sim,Su Yeon Chun
1,Chae Hyun Sim,Demi Tran
1,Lorin Tilipman,Laura Svatikova
1,Lorin Tilipman,Darya Shvartsmann
1,Lorin Tilipman,Clara Vlasselaer
1,Julieta Honrubia Andrino,Katarina Kozarov
1,Julieta Honrubia Andrino,Barbara Gatica
1,Julieta Honrubia Andrino,Freya Christie
1,Jae Young Jo,Seohyeon Kim
1,Han Gyeol Jeong,Dayeon Back
2,Carolina Azadinho,Ekaterina Shalimova
1,Ludmila Magali Alvez,Emma Erin Kiernan
1,Le Yi Liu,Chieh Yu Hsu
1,Le Yi Liu,Peangtarn Plipuech
1,Eleonora Canovi,Ines Nicault
1,Eleonora Canovi,Andreina Pino
2,Jenifer Anger,Humera Begum Shaik
1,Irma Ustavdic,Polina Kozyreva
1,Irma Ustavdic,Adela Moravcova
1,Irma Ustavdic,Dorka Drahota Szabo
1,Irma Ustavdic,Sofia Milatova
1,Irma Ustavdic,Barbora Palicova
1,Irma Ustavdic,Maria Titova
1,Lara Kaiser,Jana Jablonovska
1,Lara Kaiser,Ines Nicault
1,Lara Kaiser,Martina Capurro Taborda
1,Lara Kaiser,Kristyna Bedrnova
1,Lara Kaiser,Selina Pichler
1,Lara Kaiser,Helena Verbeeck
2,Anastasia Sysoeva,Eliessa Vanlangendonck
2,Anastasia Sysoeva,Ilay Yoruk
2,Anastasia Sysoeva,Ekaterina Ovcharenko
2,Anastasia Sysoeva,Aleksandra Pitak
1,Drew Anderson,Magdalena Stoilkovska
1,Drew Anderson,Katarina Kozarov
1,Jizel Matos Sequeira Fernandes,Tanysha Dissanayake
1,Jizel Matos Sequeira Fernandes,Joanna Garland
1,Jizel Matos Sequeira Fernandes,Arlinda Rushiti
1,Jizel Matos Sequeira Fernandes,Sapfo Sakellaridi
1,Jizel Matos Sequeira Fernandes,Julia Keranovic
1,Jizel Matos Sequeira Fernandes,Eva Garkusha
1,Yu Chen,Jessica Failla
1,Yu Chen,Elle Christensen
1,Yu Chen,Shria Atturu
1,Yu Chen,Daria Kuczer
1,Qian Yang,Qiu Yu Ye
1,Qian Yang,Ye Xin Ma
1,Qian Yang,Ziyue Sun
1,Qian Yang,Jia Qi Kang
1,Qian Yang,Chang Liu
1,Qian Yang,Alana Parnaby
1,Qian Yang,Wanning Zhu
1,Anaam Almas,Arthi M
1,Nicole Poj,Laure Razet
1,Nicole Poj,Lina Qostal
1,Nicole Poj,Paige Cline
1,Nicole Poj,Maria Paulina Perez Garcia
1,Nicole Poj,Lynda Benkaddour
1,Nicole Poj,Steffi Carruthers
1,Nicole Poj,Asya Colombo
1,Nicole Poj,Maria Fernanda Herazo Gonzalez
1,Nicole Poj,Isabella Kruger
1,Nicole Poj,Clothilde De Bernardi
1,Nicole Poj,Irene Lavino
1,Nicole Poj,Katsiaryna Skachkova
1,Nicole Poj,Matilde Mariani
1,Nicole Poj,Oana Gavrila
1,Nicole Poj,Olga Helmi
1,Nicole Poj,Jane Wasserson
1,Nicole Poj,Marie Villet
1,Nicole Poj,Pauline Courcoux
1,Nicole Poj,Renee Van Bommel
1,Nicole Poj,Lilly Elida Haseth
1,Nicole Poj,Ines Nicault
1,Nicole Poj,Natsuho Arakawa
1,Nicole Poj,Ylona Georgiana Ghioroaie
1,Nicole Poj,Eloise De Mooij
1,Nicole Poj,Giulia Crescenzi
1,Maria Charl,Malak Arafat
1,Maria Charl,Ilaria Sposetti
1,Maria Charl,Carolina Coletti
1,Maria Charl,Saumya Vig
1,Maria Charl,Isabelle Haverlag
1,Maria Charl,Vanessa Ioana Georgiana Popa Teiusanu
1,Liz Keller,Zeynep  Sena Sarioglan
1,Liz Keller,Diana Khodan
1,Liz Keller,Laia Conde Monfort
1,Liz Keller,Alba Rey Garcia
1,Liz Keller,Maria Zotova
1,Liz Keller,Emily Welker
1,Handeul Kim,Andrea Ka
1,Handeul Kim,Ha Yeong Ryu
1,Handeul Kim,Kanako Morisaki
1,Handeul Kim,You Na Sul
1,Ofek Katz,Adva Dabah
1,Sandeul Kim,Kotomi Takahata
1,Sandeul Kim,So Hee Yoon
1,Sandeul Kim,Michika Ozeki
1,Emma Zakordoniec,Nikola Tomanova
1,Emma Zakordoniec,Gabriela Horackova
1,Emma Zakordoniec,Linda Cagnazzo
1,Lea Aiche,Emily Webley Smith
1,Lea Aiche,Sandy Marti
1,Lea Aiche,Dalma Galfi
1,Lea Aiche,Erin Routliffe
1,Lea Aiche,Charlotte Roemer
1,Lea Aiche,Stephanie Wagner
1,Agnes Gustafsson,Kathleen Kanev
1,Agnes Gustafsson,Ingrid Vojcinakova
1,Agnes Gustafsson,Yasmine Mansouri
1,Agnes Gustafsson,Oona Orpana
1,Agnes Gustafsson,Alexandra Viktorovitch
1,Agnes Gustafsson,Anja Wildgruber
1,Agnes Gustafsson,Margaux Orange
1,Tania Munteanu,Karolina Jaskiewicz
1,Tania Munteanu,Chiara Girelli
1,Tania Munteanu,Mana Kawamura
1,Tania Munteanu,Lorena Maria Danaila
1,Tania Munteanu,Louise Lampla
1,Tania Munteanu,Alba Carrillo Marin
1,Tania Munteanu,Nicole Khirin
2,Stefana Lazar,Ayumi Koshiishi
1,Tijana Nikolic,Wanning Zhu
1,Iman Garshong,Katarzyna Pitak
1,Iman Garshong,Mallaurie Noel
1,Juline Fayard,Tamira Paszek
1,Juline Fayard,Jessica Bouzas Maneiro
1,Juline Fayard,Clara Tauson
1,Juline Fayard,Ivonne Cavalle Reimers
1,Juline Fayard,Diane Parry
1,Juline Fayard,Katarzyna Piter
1,Juline Fayard,Nastasja Mariana Schunk
1,Juline Fayard,Clara Burel
1,Juline Fayard,Lois Boisson
1,Juline Fayard,Emeline Dartron
1,Barbara Balancho,Elizabeth Jurna
1,Barbara Balancho,Olga Parres Azcoitia
1,Barbara Balancho,Noelia Bouzo Zanotti
1,Barbara Balancho,Sashi Kempster
1,Barbara Balancho,Katharina Hering
1,Barbara Balancho,Emma Mazzoni
1,Barbara Balancho,Ana Filipa Santos
1,Barbara Balancho,Alice Rame
1,Barbara Balancho,Estelle Cascino
1,Barbara Balancho,Olga Helmi
1,Barbara Balancho,Jantje Tilbuerger
1,Barbara Balancho,Anastasia Tikhonova
1,Barbara Balancho,Mallaurie Noel
1,Elizaveta Kuznetsova,Anita Bertoloni
1,Elizaveta Kuznetsova,Anna Powaska
1,Elizaveta Kuznetsova,Elena Malygina
1,Elizaveta Kuznetsova,Patricija Spaka
1,Elizaveta Kuznetsova,Angelina Zhuravleva
1,Elizaveta Kuznetsova,Maria Lota Kaul
1,Elizaveta Kuznetsova,Kira Pavlova
1,Elizaveta Kuznetsova,Ingrid Vojcinakova
1,Elizaveta Kuznetsova,Aminata Sall
1,Elizaveta Kuznetsova,Elizaveta Shebekina
1,Elizaveta Kuznetsova,Tamara Curovic
1,Elizaveta Kuznetsova,Vilena Petrova
1,Elizaveta Kuznetsova,Julia Lovqvist
1,Elizaveta Kuznetsova,Noelia Bouzo Zanotti
1,Elizaveta Kuznetsova,Olivia Malm
1,Elizaveta Kuznetsova,Pia Brglez
1,Elizaveta Kuznetsova,Anfisa Danilchenko
1,Elizaveta Kuznetsova,Lucrezia Stefanini
1,Dasha Borodatova,Nicole Viljoen
1,Dasha Borodatova,Alesya Yakubovich
1,Dasha Borodatova,Ntokozo Zungu
1,Dasha Borodatova,Natalie Augustinova
1,Dasha Borodatova,Sofiia Likhacheva
1,Dasha Borodatova,Anastasia Bursa
1,Dasha Borodatova,Darya Lavrichenko
1,Dasha Borodatova,Ekaterina Reyngold
1,Dasha Borodatova,Iveta Daujotaite
2,Anna Borovinskaya,Roosh Wijesundera
1,Bo Luttikhuis,Maria Fernanda Navarro
1,Tali Krasnopolski,Magdalena Stoilkovska
1,Tali Krasnopolski,Diana Nekhorosheva
1,Lara Marco Mas,Gemma Lairon Navarro
2,Natalie Augustinova,Nina Potocnik
2,Natalie Augustinova,Lara Schmidt
2,Natalie Augustinova,Lia Karatancheva
1,Hen Plaksiy,Sofiia Paladi
1,Hen Plaksiy,Mariia Hurieva
1,Hen Plaksiy,Ilay Yoruk
1,Hen Plaksiy,Agustina Chlpac
1,Marina Timofeeva,Maria Sara Popa
1,Marina Timofeeva,Carola Cavelli
1,Marina Timofeeva,Tuana Tinaztepe
1,Miyu Nakashima,Nudnida Luangnam
1,Miyu Nakashima,Honoka Kobayashi
1,Miyu Nakashima,Mei Yamaguchi
1,Miyu Nakashima,Sakura Hondo
1,Kyriaki Mitsou,Adelina Krueger
1,Kyriaki Mitsou,Kristin Yordanova
1,Kyriaki Mitsou,Emma Lella
1,Kyriaki Mitsou,Chloe Cirotte
1,Kyriaki Mitsou,Evita Ramirez
1,Patricija Dubinoviciute,Carola Cavelli
1,Patricija Dubinoviciute,Elina Nepliy
1,Helena Stevic,Julie Sappl
1,Helena Stevic,Sophie Greiner
1,Helena Stevic,Maria Lota Kaul
1,Helena Stevic,Amila Jusufbegovic
1,Helena Stevic,Arianna Zucchini
1,Helena Stevic,Kelia Le Bihan
1,Helena Stevic,Sarafina Olivia Hansen
1,Helena Stevic,Sabine Rutlauka
1,Helena Stevic,Zoziya Kardava
1,Helena Stevic,Berta Bonardi
1,Helena Stevic,Beatris Spasova
1,Helena Stevic,Elena Milovanovic
1,Helena Stevic,Angelica Moratelli
1,Helena Stevic,Tara Wurth
1,Helena Stevic,Diana Demidova
1,Helena Stevic,Antonia Schmidt
1,Helena Stevic,Carlota Martinez Cirez
1,Helena Stevic,Sem Wensveen
1,Helena Stevic,Joanna Garland
1,Helena Stevic,Weronika Falkowska
1,Helena Stevic,Anna Arkadianou
1,Helena Stevic,Sabrina Rittberger
1,Abigail Rencheli,Pamela Montez
1,Abigail Rencheli,Bridget Stammel
1,Abigail Rencheli,Eliessa Vanlangendonck
2,Kuan Yi Lee,Storm Sanders
2,Oceane Babel,Ingrid Gamarra Martins
1,Marta Buendia,Andrea Ka
1,Elena Raffaeta,Ioana Zvonaru
1,Sonya Macavei,Carson Tanguilig
1,Rebecca Lynn,Amy Zhu
1,Rebecca Lynn,Anna Mamalat
1,Rebecca Lynn,Anna Riedmiller
1,Rebecca Lynn,Bianca Jolie Fernandez
1,Maria Shushpanova,Ekaterina Ovcharenko
1,Maria Shushpanova,Ksenia Kolesnikova
1,Gina Isabell Trautvetter,Sylvie Zund
1,Gina Isabell Trautvetter,Lilly Elida Haseth
1,Gina Isabell Trautvetter,Aleksandra Zlatarova
1,Gina Isabell Trautvetter,Diletta Cherubini
1,Martina Minetti,Vilena Petrova
1,Martina Minetti,Sofiia Likhacheva
1,Iryna Lysykh,Elina Nepliy
1,Maria Lemonakis,Emily Arbuthnott
1,Maria Lemonakis,Emily Casteleyn
1,Charlotte Kempenaers Pocz,Nadia Podoroska
1,Charlotte Kempenaers Pocz,Lulu Radovcic
1,Charlotte Kempenaers Pocz,Viktoriya Tomova
1,Charlotte Kempenaers Pocz,Lizette Cabrera
1,Charlotte Kempenaers Pocz,Vitalia Diatchenko
1,Charlotte Kempenaers Pocz,Sohyun Park
1,Charlotte Kempenaers Pocz,Verena Meliss
1,Olivia Ley,Olivia Symons
1,Olivia Ley,Gabriella Da Silva Fick
1,Olivia Ley,Lulu Radovcic
1,Mathilde Robine,Sylvia Schenck
1,Mathilde Robine,Shachf Lieberman
1,Mathilde Robine,Mariana Jimenez Bustillo
2,Amal Gati,Sopiko Tsitskishvili
2,Amal Gati,Helena Narmont
1,Audrey Moutama,Nastja Kolar
1,Audrey Moutama,Eleonora Molinaro
1,Audrey Moutama,Ana Sofia Sanchez
1,Anais Rollin,Melissa Landres
1,Anais Rollin,Valeria Koussenkova
1,Anais Rollin,Hailey Wilcox
1,Wiem Boubaker,Aglaya Fedorova
1,Wiem Boubaker,Bojana Marinkovic
1,Wiem Boubaker,Asya Colombo
1,Wiem Boubaker,Tamara Curovic
1,Wiem Boubaker,Alice Robbe
1,Wiem Boubaker,Saki Imamura
1,Wiem Boubaker,Paula Kania
1,Wiem Boubaker,Anita Husaric
1,Wiem Boubaker,Maria Gabriela Rivera Corado
1,Wiem Boubaker,Nefisa Berberovic
1,Wiem Boubaker,Laetitia Pulchartova
1,Wiem Boubaker,Maria Lourdes Carle
1,Wiem Boubaker,Sylvie Zund
1,Wiem Boubaker,Noa Liauw A Fong
1,Wiem Boubaker,Maria Timofeeva
1,Wiem Boubaker,Noelia Bouzo Zanotti
1,Wiem Boubaker,Anastasiya Kuparev
1,Wiem Boubaker,Anastasia Kulikova
1,Wiem Boubaker,Shalimar Talbi
1,Nastasja Mariana Schunk,Lara Arruabarrena
1,Nastasja Mariana Schunk,Yeon Woo Ku
1,Nastasja Mariana Schunk,Miriam Kolodziejova
1,Nastasja Mariana Schunk,Beatriz Haddad Maia
1,Nastasja Mariana Schunk,Clara Tauson
1,Nastasja Mariana Schunk,Lena Rueffer
1,Nastasja Mariana Schunk,Alexandra Cadantu
1,Nastasja Mariana Schunk,Sapfo Sakellaridi
1,Nastasja Mariana Schunk,Ange Oby Kajuru
1,Nastasja Mariana Schunk,Belinda Bencic
1,Nastasja Mariana Schunk,Kamilla Bartone
1,Nastasja Mariana Schunk,Jessica Pieri
1,Nastasja Mariana Schunk,Anna Zaja
1,Nastasja Mariana Schunk,Tina Cvetkovic
1,Nastasja Mariana Schunk,Gabriella Taylor
1,Nastasja Mariana Schunk,Paula Ormaechea
1,Nastasja Mariana Schunk,Noma Noha Akugue
1,Nastasja Mariana Schunk,Anastasia Zarytska
1,Nastasja Mariana Schunk,Ines Murta
3,Ida Hasselbalch,Ellie Douglas
3,Mathilde Tranberg,Luisa Stefani
3,Nana Kawagishi,Himeno Sakatsume
1,Federica Costa,Ayaka Okuno
1,Honoka Kobayashi,Catherine Harrison
1,Honoka Kobayashi,Ari Matsumoto
1,Honoka Kobayashi,Ilay Yoruk
1,Honoka Kobayashi,Julia Kimmelmann
1,Honoka Kobayashi,Nana Kawagishi
1,Honoka Kobayashi,Ying Zhang
1,Honoka Kobayashi,Ulrikke Eikeri
1,Honoka Kobayashi,Jiangxue Han
1,Honoka Kobayashi,Ayumi Koshiishi
1,Honoka Kobayashi,Abbie Myers
1,Honoka Kobayashi,Dayeon Back
1,Honoka Kobayashi,Sowjanya Bavisetti
1,Honoka Kobayashi,Indy De Vroome
1,Honoka Kobayashi,Denislava Glushkova
1,Honoka Kobayashi,Kisa Yoshioka
1,Honoka Kobayashi,Da Hye Kim
1,Honoka Kobayashi,Meiqi Guo
1,Honoka Kobayashi,Chisa Hosonuma
1,Honoka Kobayashi,Ekaterina Shalimova
1,Honoka Kobayashi,Vlada Ekshibarova
1,Honoka Kobayashi,Zhibek Kulambayeva
1,Honoka Kobayashi,Jessie Aney
1,Honoka Kobayashi,Lunda Kumhom
1,Honoka Kobayashi,Valeriya Olyanovskaya
1,Honoka Kobayashi,Diana Khodan
1,Honoka Kobayashi,Ayano Shimizu
1,Honoka Kobayashi,Robu Kajitani
1,Honoka Kobayashi,Erina Hayashi
1,Honoka Kobayashi,Georgia Andreea Craciun
1,Honoka Kobayashi,Ramu Ueda
1,Marina Magai,Irina Shchetinina
1,Marina Magai,Perla Nieuwboer
1,Marina Magai,Micol Sanna
1,Marina Magai,Lyuboslava Peruhova
1,Marina Magai,Nina Rudiukova
1,Marina Magai,Ioana Zvonaru
1,Karin Lauer,Federica Costa
1,Sawssan Bouhlel,Paula Kania
1,Feryel Ben Hassen,Akvile Parazinskaite
1,Feryel Ben Hassen,Tricia Mar
1,Feryel Ben Hassen,Alexandra Riley
1,Feryel Ben Hassen,Yukina Saigo
1,Feryel Ben Hassen,Mikayla Faure
1,Feryel Ben Hassen,Rutuja Bhosale
1,Feryel Ben Hassen,Nicole Gadient
1,Feryel Ben Hassen,Valentina Losciale
1,Feryel Ben Hassen,Vaidehi Chaudhari
1,Feryel Ben Hassen,Marie Mettraux
1,Feryel Ben Hassen,Louise Kwong
1,Feryel Ben Hassen,Tamara Milosevic
1,Feryel Ben Hassen,Fanny Ostlund
1,Feryel Ben Hassen,Anfisa Danilchenko
1,Feryel Ben Hassen,Elena Malygina
1,Feryel Ben Hassen,Clara Vlasselaer
1,Feryel Ben Hassen,Taylor Ng
1,Feryel Ben Hassen,Anita Bertoloni
1,Feryel Ben Hassen,Aubane Droguet
1,Feryel Ben Hassen,Gianna Pielet
1,Feryel Ben Hassen,Krystal Blanch
1,Feryel Ben Hassen,Evita Ramirez
1,Julienne Goh,Georgia Brescia
1,Lerr Min Lim,Ling Zhang
1,Joelle Goh,Olivia Tjandramulia
1,Deanne Choo,Mihika Yadav
1,Deanne Choo,Caroline Uebelhoer
1,Justine Clouvel,Maja Chwalinska
2,Isabella Tiscornia,Ruxandra Schech
1,Isabella Tabb Hartman,Isabel Adrover Gallego
1,Isabella Tabb Hartman,Irina Cantos Siemers
1,Hikari Osaki,Kristina Milenkovic
1,Alena Kubanova,Valeriya Urzhumova
1,Jooyeon Jeong,Hyeri Kim
1,Jooyeon Jeong,Jin Ju Lee
1,Jooyeon Jeong,Fanny Ostlund
1,Jooyeon Jeong,Daniela Vismane
1,Yanki Arslan,Mayuka Aikawa
1,Alexis Blokhina,Nagi Hanatani
1,Alexis Blokhina,Maelys Bougrat
1,Alexis Blokhina,Victoria Hu
1,Alexis Blokhina,Margaux Rouvroy
2,Violeta Martinez,Tess Sugnaux
1,Anoushka Sharma,Jennifer Luikham
1,Vaidehi Narsinghani,Sathwika Sama
1,Vaidehi Narsinghani,Ashmitha Easwaramurthi
1,Aayushi Tanwar,Snehal Mane
1,Aayushi Tanwar,Mihaela Djakovic
1,Aayushi Tanwar,Rishika Sunkara
1,Aayushi Tanwar,Vaidehi Chaudhari
1,Aayushi Tanwar,Avika Sagwal
1,Farhat Aleen Qamar,Irina Khromacheva
1,Farhat Aleen Qamar,Sai Samhitha Chamarthi
1,Farhat Aleen Qamar,Zeel Desai
1,Magdalena Hedrzak,Petra Sedlackova
1,Magdalena Hedrzak,Ipek Soylu
1,Magdalena Hedrzak,Anna Makhorkina
1,Magdalena Hedrzak,Sylvie Zund
1,Magdalena Hedrzak,Almudena Sanz Llaneza Fernandez
1,Magdalena Hedrzak,Katja Wiersholm
1,Magdalena Hedrzak,Ingrid Vojcinakova
1,Magdalena Hedrzak,Gloria Ceschi
1,Magdalena Hedrzak,Martyna Kubka
1,Xingchen Liu,Celine Fritsch
1,Xingchen Liu,Marie Mettraux
1,Xingchen Liu,Sapfo Sakellaridi
1,Xingchen Liu,Avelina Sayfetdinova
1,Xingchen Liu,Reka Farbas
1,Xingchen Liu,Sakura Hondo
1,Francina Puig Llompart,Louise Lampla
1,Ritage Faizy,Alexandra Melnikova
1,Ritage Faizy,Aya El Sayed
1,Ritage Faizy,Vitalia Stamat
1,Ritage Faizy,Adele Burato
1,Ritage Faizy,Hania Abouelsaad
1,Ritage Faizy,Yasmina El Sayed
1,Ritage Faizy,Oriana Parkins Godwin
1,Ritage Faizy,Angelika Shapovalova
1,Ritage Faizy,Dan Ni Wang
1,Ritage Faizy,Elena Grekul
1,Ritage Faizy,Ginevra Peiretti
1,Ritage Faizy,Emily Casteleyn
1,Ritage Faizy,Lea Magun
1,Ritage Faizy,Greta Arn
1,Lauren Anzalotta Kynoch,Maria Camila Osorio Serrano
1,Lauren Anzalotta Kynoch,Catalina Pella
1,Lauren Anzalotta Kynoch,Carolina Meligeni Rodrigues Alves
1,Maria Cecilia Aguiar,Fernanda Brito
1,Erika Barquero,Daniela Seguel
1,Violet Apisah,Aldila Sutjiadi
1,Violet Apisah,Zhaoxuan Yang
1,Carol Young Suh Lee,Su Jeong Jang
1,Hannah Viller Moller,Julia Lovqvist
1,Hannah Viller Moller,Anna Popescu
1,Hannah Viller Moller,Valeria Gorlats
1,Hannah Viller Moller,Michaela Bayerlova
1,Hannah Viller Moller,Kajsa Rinaldo Persson
1,Hannah Viller Moller,Martina Colmegna
1,Eugenia Camacho,Daniela Seguel
